Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2024-05-31,2698067,IJ-122,SA07170,497.0,0,0,1.0,PC,N148/18,0.41
2024-05-31,2698067,IJ-122,SA07170,311.0,7,0,1.0,PC,N148/18,0.41
2024-05-27,2698588,IJ-122,SA02696,62.0,2,0,1.0,PC,MASSA F420/95,4.339
2024-05-27,2698588,IJ-122,SA02696,391.0,17,0,1.0,PC,MASSA F420/95,4.339
2024-05-27,2698588,IJ-122,SA02696,138.0,21,0,1.0,PC,MASSA F420/95,4.339
2024-05-27,2698588,IJ-122,SA02696,7.0,0,0,1.0,PC,MASSA F420/95,4.339
2024-05-28,2698693,IJ-122,12558,82.0,0,0,1.0,PC,MASSA F420/134,0.356
2024-05-28,2698693,IJ-122,12558,465.0,10,0,1.0,PC,MASSA F420/134,0.356
2024-05-28,2698693,IJ-122,12558,374.0,17,0,1.0,PC,MASSA F420/134,0.356
2024-05-27,2698693,IJ-122,12558,149.0,3,0,1.0,PC,MASSA F420/134,0.356
2024-05-31,2698694,IJ-122,SA02558,132.0,0,0,1.0,PC,MASSA F420/95,0.356
2024-05-30,2698694,IJ-122,SA02558,2.0,0,0,1.0,PC,MASSA F420/95,0.356
2024-05-29,2698694,IJ-122,SA02558,299.0,14,0,1.0,PC,MASSA F420/95,0.356
2024-05-29,2698694,IJ-122,SA02558,365.0,2,0,1.0,PC,MASSA F420/95,0.356
2024-05-29,2698694,IJ-122,SA02558,9.0,0,0,1.0,PC,MASSA F420/95,0.356
2024-05-29,2698694,IJ-122,SA02558,423.0,9,0,1.0,PC,MASSA F420/95,0.356
2024-05-28,2698694,IJ-122,SA02558,246.0,2,0,1.0,PC,MASSA F420/95,0.356
2024-06-05,2698797,IJ-122,SA05269,190.0,2,0,1.0,PC,MASSA F403/32,0.368
2024-06-04,2698797,IJ-122,SA05269,338.0,6,0,1.0,PC,MASSA F403/32,0.368
2024-06-04,2698797,IJ-122,SA05269,536.0,0,0,1.0,PC,MASSA F403/32,0.368
2024-06-04,2698797,IJ-122,SA05269,557.0,0,0,1.0,PC,MASSA F403/32,0.368
2024-06-03,2698797,IJ-122,SA05269,1.0,0,0,1.0,PC,MASSA F403/32,0.368
2024-06-03,2698797,IJ-122,SA05269,374.0,4,0,1.0,PC,MASSA F403/32,0.368
2024-06-03,2698797,IJ-122,SA05269,477.0,6,0,1.0,PC,MASSA F403/32,0.368
2024-06-02,2698797,IJ-122,SA05269,321.0,10,0,1.0,PC,MASSA F403/32,0.368
2024-06-02,2698797,IJ-122,SA05269,19.0,0,0,1.0,PC,MASSA F403/32,0.368
2024-05-31,2698797,IJ-122,SA05269,266.0,13,0,1.0,PC,MASSA F403/32,0.368
2024-06-05,2699605,IJ-122,SA05167,266.0,0,0,1.0,PC,MASSA F403/32,0.531
2024-06-05,2699605,IJ-122,SA05167,285.0,6,0,1.0,PC,MASSA F403/32,0.531
2024-06-19,2699649,IJ-122,SA02961,215.0,0,0,1.0,PC,P250/14,1.36
2024-06-06,2699711,IJ-122,SA02697,188.0,0,0,1.0,PC,F424/40 MARROM,4.87
2024-06-06,2699711,IJ-122,SA02697,290.0,13,0,1.0,PC,F424/40 MARROM,4.87
2024-06-05,2699711,IJ-122,SA02697,202.0,19,0,1.0,PC,F424/40 MARROM,4.87
2024-06-05,2699711,IJ-122,SA02697,16.0,0,0,1.0,PC,F424/40 MARROM,4.87
2024-06-05,2699711,IJ-122,SA02697,84.0,0,0,1.0,PC,F424/40 MARROM,4.87
2024-06-09,2699728,IJ-122,SA05126,54.0,3,0,1.0,PC,MASSA F420/191,1.66
2024-06-07,2699728,IJ-122,SA05126,244.0,5,0,1.0,PC,MASSA F420/191,1.66
2024-06-07,2699728,IJ-122,SA05126,283.0,32,0,1.0,PC,MASSA F420/191,1.66
2024-06-07,2699728,IJ-122,SA05126,7.0,0,0,1.0,PC,MASSA F420/191,1.66
2024-06-07,2699729,IJ-122,SA05304,391.0,0,0,1.0,PC,F424/40 MARROM,2.659
2024-06-06,2699729,IJ-122,SA05304,228.0,4,0,1.0,PC,F424/40 MARROM,2.659
2024-06-06,2699729,IJ-122,SA05304,50.0,0,0,1.0,PC,F424/40 MARROM,2.659
2024-06-10,2699846,IJ-122,SA05029,266.0,0,0,1.0,PC,N146/9,0.71
2024-06-10,2699846,IJ-122,SA05029,541.0,13,0,1.0,PC,N146/9,0.71
2024-06-09,2699846,IJ-122,SA05029,257.0,0,0,1.0,PC,N146/9,0.71
2024-06-09,2699846,IJ-122,SA05029,1.0,0,0,1.0,PC,N146/9,0.71
2024-06-11,2699847,IJ-122,SA07033,39.0,0,0,1.0,PC,N146/9,0.71
2024-06-11,2699847,IJ-122,SA07033,530.0,14,0,1.0,PC,N146/9,0.71
2024-06-10,2699847,IJ-122,SA07033,325.0,12,0,1.0,PC,N146/9,0.71
2024-06-10,2699847,IJ-122,SA07033,142.0,8,0,1.0,PC,N146/9,0.71
2024-06-17,2699962,IJ-122,SA02794,169.0,3,0,1.0,PC,MASSA F403/32,0.51
2024-06-16,2699962,IJ-122,SA02794,332.0,5,0,1.0,PC,MASSA F403/32,0.51
2024-06-16,2699962,IJ-122,SA02794,8.0,0,0,1.0,PC,MASSA F403/32,0.51
2024-06-14,2699962,IJ-122,SA02794,337.0,3,0,1.0,PC,MASSA F403/32,0.51
2024-06-14,2699962,IJ-122,SA02794,432.0,13,0,1.0,PC,MASSA F403/32,0.51
2024-06-14,2699962,IJ-122,SA02794,514.0,3,0,1.0,PC,MASSA F403/32,0.51
2024-06-13,2699962,IJ-122,SA02794,99.0,1,0,1.0,PC,MASSA F403/32,0.51
2024-06-12,2700116,IJ-122,SA05055,114.0,1,0,1.0,PC,MASSA F420/95,1.207
2024-06-12,2700116,IJ-122,SA05055,539.0,3,0,1.0,PC,MASSA F420/95,1.207
2024-06-12,2700116,IJ-122,SA05055,507.0,11,0,1.0,PC,MASSA F420/95,1.207
2024-06-11,2700116,IJ-122,SA05055,354.0,2,0,1.0,PC,MASSA F420/95,1.207
