Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2024-05-30,2698368,IJ-117,SA04247,164.0,0,0,1.0,PC,MASSA F420/191,0.975
2024-05-30,2698368,IJ-117,SA04247,428.0,0,0,1.0,PC,MASSA F420/191,0.975
2024-05-30,2698368,IJ-117,SA04247,459.0,1,0,1.0,PC,MASSA F420/191,0.975
2024-05-29,2698368,IJ-117,SA04247,304.0,0,0,1.0,PC,MASSA F420/191,0.975
2024-05-29,2698368,IJ-117,SA04247,486.0,0,0,1.0,PC,MASSA F420/191,0.975
2024-05-29,2698368,IJ-117,SA04247,494.0,1,0,1.0,PC,MASSA F420/191,0.975
2024-05-28,2698368,IJ-117,SA04247,301.0,1,0,1.0,PC,MASSA F420/191,0.975
2024-05-28,2698368,IJ-117,SA04247,402.0,0,0,1.0,PC,MASSA F420/191,0.975
2024-05-28,2698368,IJ-117,SA04247,380.0,0,0,1.0,PC,MASSA F420/191,0.975
2024-05-27,2698368,IJ-117,SA04247,276.0,8,0,1.0,PC,MASSA F420/191,0.975
2024-05-27,2698368,IJ-117,SA04247,395.0,0,0,1.0,PC,MASSA F420/191,0.975
2024-05-27,2698368,IJ-117,SA04247,461.0,0,0,1.0,PC,MASSA F420/191,0.975
2024-06-01,2698784,IJ-117,SA05439,123.0,6,0,1.0,PC,MASSA F403/32,0.308
2024-06-01,2698784,IJ-117,SA05439,387.0,14,0,1.0,PC,MASSA F403/32,0.308
2024-05-31,2698784,IJ-117,SA05439,5.0,0,0,1.0,PC,MASSA F403/32,0.308
2024-05-31,2698784,IJ-117,SA05439,266.0,4,0,1.0,PC,MASSA F403/32,0.308
2024-05-31,2698784,IJ-117,SA05439,280.0,46,0,1.0,PC,MASSA F403/32,0.308
2024-05-31,2698784,IJ-117,SA05439,344.0,60,0,1.0,PC,MASSA F403/32,0.308
2024-05-30,2698784,IJ-117,SA05439,71.0,4,0,1.0,PC,MASSA F403/32,0.308
2024-06-03,2698851,IJ-117,SA02871,168.0,12,0,1.0,PC,MASSA F420/95,1.813
2024-06-02,2698851,IJ-117,SA02871,29.0,33,0,1.0,PC,MASSA F420/95,1.813
2024-06-02,2698851,IJ-117,SA02871,4.0,0,0,1.0,PC,MASSA F420/95,1.813
2024-06-01,2698851,IJ-117,SA02871,180.0,19,0,1.0,PC,MASSA F420/95,1.813
2024-06-05,2699274,IJ-117,SA05955,335.0,6,0,1.0,PC,MASSA F420/191,2.54
2024-06-04,2699274,IJ-117,SA05955,286.0,1,0,1.0,PC,MASSA F420/191,2.54
2024-06-04,2699274,IJ-117,SA05955,413.0,3,0,1.0,PC,MASSA F420/191,2.54
2024-06-04,2699274,IJ-117,SA05955,460.0,1,0,1.0,PC,MASSA F420/191,2.54
2024-06-03,2699274,IJ-117,SA05955,232.0,24,0,1.0,PC,MASSA F420/191,2.54
2024-06-03,2699274,IJ-117,SA05955,190.0,8,0,1.0,PC,MASSA F420/191,2.54
2024-06-03,2699274,IJ-117,SA05955,2.0,23,0,1.0,PC,MASSA F420/191,2.54
2024-06-07,2699606,IJ-117,SA05580,98.0,1,0,1.0,PC,F424/40 MARROM,0.745
2024-06-06,2699606,IJ-117,SA05580,263.0,4,0,1.0,PC,F424/40 MARROM,0.745
2024-06-06,2699606,IJ-117,SA05580,419.0,12,0,1.0,PC,F424/40 MARROM,0.745
2024-06-06,2699606,IJ-117,SA05580,392.0,8,0,1.0,PC,F424/40 MARROM,0.745
2024-06-05,2699606,IJ-117,SA05580,293.0,2,0,1.0,PC,F424/40 MARROM,0.745
2024-06-05,2699606,IJ-117,SA05580,442.0,9,0,1.0,PC,F424/40 MARROM,0.745
2024-06-05,2699606,IJ-117,SA05580,64.0,1,0,1.0,PC,F424/40 MARROM,0.745
2024-06-25,2699649,IJ-117,SA02961,37.0,0,0,1.0,PC,P250/14,1.36
2024-06-25,2699649,IJ-117,SA02961,384.0,19,0,1.0,PC,P250/14,1.36
2024-06-25,2699649,IJ-117,SA02961,467.0,5,0,1.0,PC,P250/14,1.36
2024-06-24,2699649,IJ-117,SA02961,289.0,8,0,1.0,PC,P250/14,1.36
2024-06-24,2699649,IJ-117,SA02961,394.0,15,0,1.0,PC,P250/14,1.36
2024-06-24,2699649,IJ-117,SA02961,472.0,4,0,1.0,PC,P250/14,1.36
2024-06-23,2699649,IJ-117,SA02961,294.0,9,0,1.0,PC,P250/14,1.36
2024-06-23,2699649,IJ-117,SA02961,8.0,0,0,1.0,PC,P250/14,1.36
2024-06-22,2699649,IJ-117,SA02961,401.0,16,0,1.0,PC,P250/14,1.36
2024-06-22,2699649,IJ-117,SA02961,454.0,0,0,1.0,PC,P250/14,1.36
2024-06-21,2699649,IJ-117,SA02961,2.0,0,0,1.0,PC,P250/14,1.36
2024-06-21,2699649,IJ-117,SA02961,284.0,1,0,1.0,PC,P250/14,1.36
2024-06-21,2699649,IJ-117,SA02961,444.0,11,0,1.0,PC,P250/14,1.36
2024-06-21,2699649,IJ-117,SA02961,395.0,10,0,1.0,PC,P250/14,1.36
2024-06-20,2699649,IJ-117,SA02961,259.0,9,0,1.0,PC,P250/14,1.36
2024-06-20,2699649,IJ-117,SA02961,234.0,4,0,1.0,PC,P250/14,1.36
2024-06-20,2699649,IJ-117,SA02961,382.0,0,0,1.0,PC,P250/14,1.36
2024-06-19,2699649,IJ-117,SA02961,163.0,2,0,1.0,PC,P250/14,1.36
2024-06-19,2699647,IJ-117,SA05780,255.0,0,0,1.0,PC,P250/14,0.48
2024-06-18,2699647,IJ-117,SA05780,271.0,9,0,1.0,PC,P250/14,0.48
2024-06-18,2699647,IJ-117,SA05780,432.0,4,0,1.0,PC,P250/14,0.48
2024-06-18,2699647,IJ-117,SA05780,421.0,19,0,1.0,PC,P250/14,0.48
2024-06-17,2699647,IJ-117,SA05780,267.0,17,0,1.0,PC,P250/14,0.48
2024-06-17,2699647,IJ-117,SA05780,440.0,13,0,1.0,PC,P250/14,0.48
2024-06-17,2699647,IJ-117,SA05780,7.0,0,0,1.0,PC,P250/14,0.48
2024-06-08,2699734,IJ-117,SA05953,272.0,24,0,1.0,PC,F424/40 MARROM,2.177
