Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2025-09-03,2656651,IJ-151,SA17882,189.0,3,0,1.0,PC,P248/40,0.512
2025-09-03,2656651,IJ-151,SA17882,468.0,0,0,1.0,PC,P248/40,0.512
2025-09-03,2656651,IJ-151,SA17882,30.0,0,0,1.0,PC,P248/40,0.512
2025-09-03,2656651,IJ-151,SA17882,380.0,20,0,1.0,PC,P248/40,0.512
2025-09-02,2656651,IJ-151,SA17882,171.0,0,0,1.0,PC,P248/40,0.512
2025-09-02,2656651,IJ-151,SA17882,35.0,0,0,1.0,PC,P248/40,0.512
2024-05-30,2698534,IJ-151,SA01917,385.0,1,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-05-29,2698534,IJ-151,SA01917,300.0,15,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-05-29,2698534,IJ-151,SA01917,436.0,5,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-05-29,2698534,IJ-151,SA01917,473.0,17,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-05-28,2698534,IJ-151,SA01917,295.0,1,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-05-28,2698534,IJ-151,SA01917,567.0,1,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-05-27,2698534,IJ-151,SA01917,356.0,4,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-05-27,2698534,IJ-151,SA01917,555.0,4,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-05-27,2698534,IJ-151,SA01917,560.0,3,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.35
2024-06-03,2698583,IJ-151,SA07021,289.0,1,0,1.0,PC,P250/14,0.67
2024-06-02,2698583,IJ-151,SA07021,32.0,3,0,1.0,PC,P250/14,0.67
2024-06-02,2698583,IJ-151,SA07021,3.0,0,0,1.0,PC,P250/14,0.67
2024-06-01,2698583,IJ-151,SA07021,334.0,0,0,1.0,PC,P250/14,0.67
2024-06-01,2698583,IJ-151,SA07021,379.0,4,0,1.0,PC,P250/14,0.67
2024-05-31,2698583,IJ-151,SA07021,6.0,0,0,1.0,PC,P250/14,0.67
2024-05-31,2698583,IJ-151,SA07021,283.0,0,0,1.0,PC,P250/14,0.67
2024-05-31,2698583,IJ-151,SA07021,167.0,0,0,1.0,PC,P250/14,0.67
2024-05-31,2698583,IJ-151,SA07021,211.0,14,0,1.0,PC,P250/14,0.67
2024-05-31,2698601,IJ-151,SA02115,78.0,0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23
2024-05-30,2698601,IJ-151,SA02115,327.0,21,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23
2024-05-30,2698601,IJ-151,SA02115,124.0,4,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.23
2024-05-28,2698692,IJ-151,SA05933,431.0,15,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.56
2024-06-12,2698745,IJ-151,SA08457,109.0,0,0,1.0,PC,P250/14,0.7
2024-06-11,2698745,IJ-151,SA08457,324.0,0,0,1.0,PC,P250/14,0.7
2024-06-11,2698745,IJ-151,SA08457,448.0,12,0,1.0,PC,P250/14,0.7
2024-06-11,2698745,IJ-151,SA08457,540.0,3,0,1.0,PC,P250/14,0.7
2024-06-10,2698745,IJ-151,SA08457,302.0,7,0,1.0,PC,P250/14,0.7
2024-06-10,2698745,IJ-151,SA08457,468.0,6,0,1.0,PC,P250/14,0.7
2024-06-10,2698745,IJ-151,SA08457,58.0,0,0,1.0,PC,P250/14,0.7
2024-06-08,2698745,IJ-151,SA08457,458.0,7,0,1.0,PC,P250/14,0.7
2024-06-08,2698745,IJ-151,SA08457,484.0,5,0,1.0,PC,P250/14,0.7
2024-06-07,2698745,IJ-151,SA08457,16.0,0,0,1.0,PC,P250/14,0.7
2024-06-07,2698745,IJ-151,SA08457,239.0,4,0,1.0,PC,P250/14,0.7
2024-06-07,2698745,IJ-151,SA08457,434.0,9,0,1.0,PC,P250/14,0.7
2024-06-07,2698745,IJ-151,SA08457,520.0,5,0,1.0,PC,P250/14,0.7
