Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2024-05-31,2698066,IJ-129,SA07169,166.0,2,0,1.0,PC,P250/14,1.54
2024-05-30,2698066,IJ-129,SA07169,2.0,0,0,1.0,PC,P250/14,1.54
2024-05-29,2698066,IJ-129,SA07169,345.0,1,0,1.0,PC,P250/14,1.54
2024-05-29,2698066,IJ-129,SA07169,338.0,11,0,1.0,PC,P250/14,1.54
2024-05-29,2698066,IJ-129,SA07169,564.0,5,0,1.0,PC,P250/14,1.54
2024-05-28,2698066,IJ-129,SA07169,348.0,1,0,1.0,PC,P250/14,1.54
2024-05-28,2698066,IJ-129,SA07169,2.0,0,0,1.0,PC,P250/14,1.54
2024-05-28,2698066,IJ-129,SA07169,65.0,0,0,1.0,PC,P250/14,1.54
2024-05-28,2698589,IJ-129,12336,360.0,0,0,1.0,PC,N-110/2,0.68
2024-05-28,2698589,IJ-129,12336,490.0,3,0,1.0,PC,N-110/2,0.68
2024-05-27,2698589,IJ-129,12336,296.0,12,0,1.0,PC,N-110/2,0.68
2024-05-27,2698589,IJ-129,12336,497.0,1,0,1.0,PC,N-110/2,0.68
2024-05-27,2698589,IJ-129,12336,473.0,11,0,1.0,PC,N-110/2,0.68
2024-06-05,2698796,IJ-129,SA05198,193.0,0,0,1.0,PC,MASSA F420/95,0.9
2024-06-04,2698796,IJ-129,SA05198,256.0,8,0,1.0,PC,MASSA F420/95,0.9
2024-06-04,2698796,IJ-129,SA05198,294.0,0,0,1.0,PC,MASSA F420/95,0.9
2024-06-04,2698796,IJ-129,SA05198,375.0,23,0,1.0,PC,MASSA F420/95,0.9
2024-06-03,2698796,IJ-129,SA05198,2.0,0,0,1.0,PC,MASSA F420/95,0.9
2024-06-03,2698838,IJ-129,SA07451,308.0,2,0,1.0,PC,P250/14,0.34
2024-06-03,2698838,IJ-129,SA07451,353.0,15,0,1.0,PC,P250/14,0.34
2024-06-02,2698838,IJ-129,SA07451,305.0,11,0,1.0,PC,P250/14,0.34
2024-06-02,2698838,IJ-129,SA07451,19.0,0,0,1.0,PC,P250/14,0.34
2024-05-31,2698838,IJ-129,SA07451,322.0,7,0,1.0,PC,P250/14,0.34
2024-05-31,2698838,IJ-129,SA07451,508.0,0,0,1.0,PC,P250/14,0.34
2024-05-31,2698838,IJ-129,SA07451,236.0,14,0,1.0,PC,P250/14,0.34
2024-06-19,2699118,IJ-129,SA08339,240.0,13,0,1.0,PC,N-142/67,1.381
2024-06-18,2699118,IJ-129,SA08339,142.0,16,0,1.0,PC,N-142/67,1.381
2024-06-18,2699118,IJ-129,SA08339,141.0,44,0,1.0,PC,N-142/67,1.381
2024-06-18,2699118,IJ-129,SA08339,104.0,16,0,1.0,PC,N-142/67,1.381
2024-06-14,2699140,IJ-129,15840,75.0,25,0,1.0,PC,MASSA F420/191,6.31
2024-06-13,2699140,IJ-129,15840,161.0,23,0,1.0,PC,MASSA F420/191,6.31
2024-06-13,2699140,IJ-129,15840,57.0,5,0,1.0,PC,MASSA F420/191,6.31
2024-06-17,2699148,IJ-129,17395,50.0,1,0,1.0,PC,N144/83,1.35
2024-06-17,2699148,IJ-129,17395,476.0,10,0,1.0,PC,N144/83,1.35
2024-06-16,2699148,IJ-129,17395,282.0,16,0,1.0,PC,N144/83,1.35
2024-06-16,2699148,IJ-129,17395,7.0,0,0,1.0,PC,N144/83,1.35
2024-06-14,2699148,IJ-129,17395,345.0,4,0,1.0,PC,N144/83,1.35
2024-06-14,2699148,IJ-129,17395,288.0,15,0,1.0,PC,N144/83,1.35
2024-06-18,2699155,IJ-129,SA17375,253.0,1,0,1.0,PC,N144/83,1.944
2024-06-17,2699155,IJ-129,SA17375,318.0,9,0,1.0,PC,N144/83,1.944
2024-06-17,2699155,IJ-129,SA17375,224.0,8,0,1.0,PC,N144/83,1.944
2024-06-12,2699153,IJ-129,SA17439,463.0,5,0,1.0,PC,MASSA F420/201,2.25
2024-06-12,2699153,IJ-129,SA17439,473.0,3,0,1.0,PC,MASSA F420/201,2.25
2024-06-11,2699153,IJ-129,SA17439,120.0,31,0,1.0,PC,MASSA F420/201,2.25
2024-06-20,2699159,IJ-129,18339,181.0,8,0,1.0,PC,N-142/44,1.381
2024-06-19,2699159,IJ-129,18339,299.0,8,0,1.0,PC,N-142/44,1.381
2024-06-19,2699159,IJ-129,18339,365.0,14,0,1.0,PC,N-142/44,1.381
2024-06-19,2699159,IJ-129,18339,135.0,5,0,1.0,PC,N-142/44,1.381
2024-06-07,2699386,IJ-129,SA05889,17.0,0,0,1.0,PC,P250/14,1.789
2024-06-05,2699530,IJ-129,SA02629,250.0,7,0,1.0,PC,MASSA F403/32,2.47
2024-06-05,2699530,IJ-129,SA02629,249.0,23,0,1.0,PC,MASSA F403/32,2.47
2024-06-06,2699711,IJ-129,SA02697,455.0,0,0,1.0,PC,F424/40 MARROM,4.87
2024-06-06,2699711,IJ-129,SA02697,277.0,20,0,1.0,PC,F424/40 MARROM,4.87
2024-06-07,2699711,IJ-129,SA02697,80.0,0,0,1.0,PC,F424/40 MARROM,4.87
2024-06-07,2699711,IJ-129,SA02697,485.0,0,0,1.0,PC,F424/40 MARROM,4.87
2024-06-06,2699711,IJ-129,SA02697,2.0,0,0,1.0,PC,F424/40 MARROM,4.87
2024-06-05,2699711,IJ-129,SA02697,303.0,5,0,1.0,PC,F424/40 MARROM,4.87
2024-06-05,2699711,IJ-129,SA02697,119.0,0,0,1.0,PC,F424/40 MARROM,4.87
2024-06-06,2699711,IJ-129,SA02697,475.0,4,0,1.0,PC,F424/40 MARROM,4.87
2024-06-10,2699735,IJ-129,SA02556,227.0,29,0,1.0,PC,MASSA F420/95,1.32
2024-06-10,2699735,IJ-129,SA02556,243.0,2,0,1.0,PC,MASSA F420/95,1.32
2024-06-09,2699735,IJ-129,SA02556,167.0,27,0,1.0,PC,MASSA F420/95,1.32
2024-06-09,2699735,IJ-129,SA02556,1.0,0,0,1.0,PC,MASSA F420/95,1.32
2024-06-07,2699735,IJ-129,SA02556,119.0,11,0,1.0,PC,MASSA F420/95,1.32
2024-06-11,2699844,IJ-129,17880,132.0,0,0,1.0,PC,MASSA F420/95,0.74
2024-06-11,2699844,IJ-129,17880,43.0,11,0,1.0,PC,MASSA F420/95,0.74
2024-06-11,2699844,IJ-129,17880,44.0,0,0,1.0,PC,MASSA F420/95,0.74
2024-06-11,2699845,IJ-129,SA07880,222.0,23,0,1.0,PC,MASSA F403/32,1.02
2024-06-11,2699888,IJ-129,12973,178.0,24,0,1.0,PC,MASSA F420/134,2.9
2024-06-13,2700207,IJ-129,SA07439,326.0,6,0,1.0,PC,MASSA F420/191,3.384
2024-06-13,2700207,IJ-129,SA07439,487.0,5,0,1.0,PC,MASSA F420/191,3.384
2024-06-12,2700207,IJ-129,SA07439,266.0,10,0,1.0,PC,MASSA F420/191,3.384
2024-06-12,2700207,IJ-129,SA07439,4.0,0,0,1.0,PC,MASSA F420/191,3.384
2024-06-20,2700506,IJ-129,SA00269,243.0,14,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.28
2024-06-20,2700506,IJ-129,SA00269,228.0,1,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.28
2024-06-21,2700507,IJ-129,SA01810,60.0,0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.3
2024-06-26,2700507,IJ-129,SA01810,264.0,3,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.3
2024-06-25,2700507,IJ-129,SA01810,321.0,9,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.3
2024-06-25,2700507,IJ-129,SA01810,430.0,9,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.3
2024-06-20,2700507,IJ-129,SA01810,61.0,8,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.3
2024-06-20,2700507,IJ-129,SA01810,27.0,6,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,1.3
2024-06-25,2700554,IJ-129,SA01945,528.0,2,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.3
2024-06-24,2700554,IJ-129,SA01945,353.0,0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.3
2024-06-24,2700554,IJ-129,SA01945,525.0,16,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.3
2024-06-24,2700554,IJ-129,SA01945,406.0,21,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,2.3
2024-06-28,2700556,IJ-129,SA05091,16.0,0,0,1.0,PC,MASSA F420/191,2.925
2024-06-27,2700556,IJ-129,SA05091,250.0,21,0,1.0,PC,MASSA F420/191,2.925
2024-06-27,2700556,IJ-129,SA05091,313.0,12,0,1.0,PC,MASSA F420/191,2.925
2024-06-27,2700556,IJ-129,SA05091,109.0,7,0,1.0,PC,MASSA F420/191,2.925
2024-06-23,2700568,IJ-129,SA02069,109.0,0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.94
2024-06-21,2700568,IJ-129,SA02069,160.0,16,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.94
2024-06-21,2700568,IJ-129,SA02069,227.0,29,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.94
2024-06-24,2700568,IJ-129,SA02069,31.0,4,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.94
2024-06-23,2700568,IJ-129,SA02069,3.0,0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.94
2024-06-23,2700568,IJ-129,SA02069,8.0,0,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.94
2024-06-21,2700568,IJ-129,SA02069,27.0,12,0,1.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,4.94
2024-06-27,2700687,IJ-129,SA02842,341.0,5,0,1.0,PC,MASSA F403/32,0.62
2024-06-26,2700687,IJ-129,SA02842,370.0,0,0,1.0,PC,MASSA F403/32,0.62
2024-06-26,2700687,IJ-129,SA02842,552.0,0,0,1.0,PC,MASSA F403/32,0.62
