Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2024-05-27,2698614,IJ-121,SA01366,331.0,0,0,1.0,PC,N148/18,0.38
2024-05-29,2698668,IJ-121,SA02020,217.0,0,0,1.0,PC,N148/18,2.18
2024-05-29,2698668,IJ-121,SA02020,587.0,4,0,1.0,PC,N148/18,2.18
2024-05-28,2698668,IJ-121,SA02020,392.0,0,0,1.0,PC,N148/18,2.18
2024-05-28,2698668,IJ-121,SA02020,615.0,1,0,1.0,PC,N148/18,2.18
2024-05-28,2698668,IJ-121,SA02020,619.0,0,0,1.0,PC,N148/18,2.18
2024-05-27,2698668,IJ-121,SA02020,80.0,4,0,1.0,PC,N148/18,2.18
2024-05-27,2698676,IJ-121,SA00497,255.0,2,0,1.0,PC,N148/18,2.87
2024-05-27,2698676,IJ-121,SA00497,562.0,28,0,1.0,PC,N148/18,2.87
2024-05-27,2698676,IJ-121,SA00497,170.0,17,0,1.0,PC,N148/18,2.87
2024-06-03,2698764,IJ-121,SA01556,330.0,13,0,1.0,PC,N148/18,0.445
2024-06-02,2698764,IJ-121,SA01556,151.0,8,0,1.0,PC,N148/18,0.445
2024-06-02,2698764,IJ-121,SA01556,5.0,0,0,1.0,PC,N148/18,0.445
2024-05-31,2698764,IJ-121,SA01556,412.0,0,0,1.0,PC,N148/18,0.445
2024-05-31,2698764,IJ-121,SA01556,605.0,14,0,1.0,PC,N148/18,0.445
2024-05-31,2698764,IJ-121,SA01556,573.0,12,0,1.0,PC,N148/18,0.445
2024-05-29,2698764,IJ-121,SA01556,444.0,0,0,1.0,PC,N148/18,0.445
2024-05-29,2698764,IJ-121,SA01556,311.0,0,0,1.0,PC,N148/18,0.445
2024-06-04,2699277,IJ-121,SA08320,398.0,0,0,1.0,PC,N148/18,1.695
2024-06-04,2699277,IJ-121,SA08320,629.0,2,0,1.0,PC,N148/18,1.695
2024-06-03,2699277,IJ-121,SA08320,439.0,1,0,1.0,PC,N148/18,1.695
2024-06-03,2699277,IJ-121,SA08320,349.0,0,0,1.0,PC,N148/18,1.695
2024-06-03,2699277,IJ-121,SA08320,51.0,0,0,1.0,PC,N148/18,1.695
2024-06-06,2699532,IJ-121,SA00793,348.0,1,0,1.0,PC,N148/18,0.9
2024-06-05,2699532,IJ-121,SA00793,428.0,2,0,1.0,PC,N148/18,0.9
2024-06-05,2699532,IJ-121,SA00793,508.0,0,0,1.0,PC,N148/18,0.9
2024-06-05,2699532,IJ-121,SA00793,78.0,0,0,1.0,PC,N148/18,0.9
2024-06-05,2699531,IJ-121,SA01834,518.0,0,0,1.0,PC,N148/18,0.6
2024-06-04,2699531,IJ-121,SA01834,437.0,1,0,1.0,PC,N148/18,0.6
2024-06-04,2699531,IJ-121,SA01834,47.0,0,0,1.0,PC,N148/18,0.6
2024-06-06,2699617,IJ-121,SA05339,368.0,2,0,1.0,PC,N148/18,0.52
2024-06-06,2699617,IJ-121,SA05339,641.0,6,0,1.0,PC,N148/18,0.52
2024-06-06,2699617,IJ-121,SA05339,220.0,0,0,1.0,PC,N148/18,0.52
