Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2024-05-27,2698185,IJ-124,SA02690,528.0,3,0,1.0,PC,N-142/67,2.86
2024-05-27,2698185,IJ-124,SA02690,602.0,10,0,1.0,PC,N-142/67,2.86
2024-05-27,2698677,IJ-124,SA07686,345.0,0,0,1.0,PC,N-142/67,1.42
2024-05-28,2698677,IJ-124,SA07686,378.0,0,0,1.0,PC,N-142/67,1.42
2024-05-28,2698677,IJ-124,SA07686,519.0,27,0,1.0,PC,N-142/67,1.42
2024-05-28,2698677,IJ-124,SA07686,611.0,5,0,1.0,PC,N-142/67,1.42
2024-05-29,2698677,IJ-124,SA07686,227.0,17,0,1.0,PC,N-142/67,1.42
2024-06-03,2698720,IJ-124,SA00734,168.0,0,0,1.0,PC,N148/18,0.805
2024-06-03,2698720,IJ-124,SA00734,589.0,0,0,1.0,PC,N148/18,0.805
2024-06-02,2698720,IJ-124,SA00734,315.0,6,0,1.0,PC,N148/18,0.805
2024-06-02,2698720,IJ-124,SA00734,2.0,0,0,1.0,PC,N148/18,0.805
2024-05-31,2698720,IJ-124,SA00734,417.0,3,0,1.0,PC,N148/18,0.805
2024-05-31,2698720,IJ-124,SA00734,608.0,5,0,1.0,PC,N148/18,0.805
2024-05-31,2698720,IJ-124,SA00734,576.0,12,0,1.0,PC,N148/18,0.805
2024-05-30,2698720,IJ-124,SA00734,1.0,0,0,1.0,PC,N148/18,0.805
2024-05-30,2698720,IJ-124,SA00734,19.0,0,0,1.0,PC,N148/18,0.805
2024-05-29,2698720,IJ-124,SA00734,397.0,6,0,1.0,PC,N148/18,0.805
2024-05-29,2698720,IJ-124,SA00734,524.0,5,0,1.0,PC,N148/18,0.805
2024-05-29,2698720,IJ-124,SA00734,279.0,0,0,1.0,PC,N148/18,0.805
2024-06-11,2698791,IJ-124,SA07321,296.0,5,0,1.0,PC,N148/18,1.9
2024-06-11,2698791,IJ-124,SA07321,494.0,32,0,1.0,PC,N148/18,1.9
2024-06-11,2698791,IJ-124,SA07321,558.0,16,0,1.0,PC,N148/18,1.9
2024-06-10,2698791,IJ-124,SA07321,124.0,0,0,1.0,PC,N148/18,1.9
2024-06-06,2699192,IJ-124,SA01963,144.0,0,0,1.0,PC,N148/18,0.35
2024-06-06,2699192,IJ-124,SA01963,102.0,0,0,1.0,PC,N148/18,0.35
2024-06-06,2699192,IJ-124,SA01963,521.0,0,0,1.0,PC,N148/18,0.35
2024-06-06,2699192,IJ-124,SA01963,631.0,2,0,1.0,PC,N148/18,0.35
2024-06-05,2699192,IJ-124,SA01963,417.0,0,0,1.0,PC,N148/18,0.35
2024-06-05,2699192,IJ-124,SA01963,535.0,2,0,1.0,PC,N148/18,0.35
2024-06-05,2699192,IJ-124,SA01963,639.0,0,0,1.0,PC,N148/18,0.35
2024-06-04,2699192,IJ-124,SA01963,397.0,3,0,1.0,PC,N148/18,0.35
2024-06-04,2699192,IJ-124,SA01963,491.0,11,0,1.0,PC,N148/18,0.35
2024-06-04,2699192,IJ-124,SA01963,624.0,0,0,1.0,PC,N148/18,0.35
2024-06-03,2699192,IJ-124,SA01963,392.0,3,0,1.0,PC,N148/18,0.35
2024-06-03,2699192,IJ-124,SA01963,154.0,0,0,1.0,PC,N148/18,0.35
2024-06-07,2699614,IJ-124,SA00504,247.0,2,0,1.0,PC,N148/18,1.06
2024-06-07,2699614,IJ-124,SA00504,633.0,0,0,1.0,PC,N148/18,1.06
2024-06-06,2699614,IJ-124,SA00504,143.0,4,0,1.0,PC,N148/18,1.06
2024-06-10,2699830,IJ-124,SA00063,238.0,3,0,1.0,PC,N148/18,1.053
2024-06-10,2699830,IJ-124,SA00063,504.0,4,0,1.0,PC,N148/18,1.053
2024-06-09,2699830,IJ-124,SA00063,401.0,3,0,1.0,PC,N148/18,1.053
2024-06-10,2699830,IJ-124,SA00063,626.0,0,0,1.0,PC,N148/18,1.053
2024-06-07,2699830,IJ-124,SA00063,413.0,0,0,1.0,PC,N148/18,1.053
2024-06-07,2699830,IJ-124,SA00063,281.0,5,0,1.0,PC,N148/18,1.053
2024-06-13,2699956,IJ-124,SA00272,31.0,0,0,1.0,PC,N148/18,0.815
2024-06-13,2699956,IJ-124,SA00272,616.0,6,0,1.0,PC,N148/18,0.815
2024-06-12,2699956,IJ-124,SA00272,397.0,3,0,1.0,PC,N148/18,0.815
2024-06-12,2699956,IJ-124,SA00272,606.0,12,0,1.0,PC,N148/18,0.815
2024-06-12,2699956,IJ-124,SA00272,620.0,10,0,1.0,PC,N148/18,0.815
2024-06-18,2700226,IJ-124,SA01923,106.0,0,0,1.0,PC,N148/18,1.54
2024-06-18,2700226,IJ-124,SA01923,490.0,0,0,1.0,PC,N148/18,1.54
2024-06-17,2700226,IJ-124,SA01923,411.0,0,0,1.0,PC,N148/18,1.54
2024-06-17,2700226,IJ-124,SA01923,631.0,2,0,1.0,PC,N148/18,1.54
2024-06-17,2700226,IJ-124,SA01923,633.0,0,0,1.0,PC,N148/18,1.54
2024-06-16,2700226,IJ-124,SA01923,366.0,2,0,1.0,PC,N148/18,1.54
2024-06-16,2700226,IJ-124,SA01923,8.0,0,0,1.0,PC,N148/18,1.54
2024-06-14,2700226,IJ-124,SA01923,388.0,2,0,1.0,PC,N148/18,1.54
2024-06-14,2700226,IJ-124,SA01923,606.0,2,0,1.0,PC,N148/18,1.54
2024-06-14,2700226,IJ-124,SA01923,616.0,5,0,1.0,PC,N148/18,1.54
2024-06-13,2700226,IJ-124,SA01923,408.0,0,0,1.0,PC,N148/18,1.54
2024-06-13,2700226,IJ-124,SA01923,438.0,1,0,1.0,PC,N148/18,1.54
2024-06-26,2700228,IJ-124,SA03392,107.0,0,0,1.0,PC,N148/18,0.605
2024-06-25,2700228,IJ-124,SA03392,425.0,1,0,1.0,PC,N148/18,0.605
2024-06-25,2700228,IJ-124,SA03392,592.0,26,0,1.0,PC,N148/18,0.605
2024-06-25,2700228,IJ-124,SA03392,457.0,9,0,1.0,PC,N148/18,0.605
2024-06-23,2700331,IJ-124,SA00618,320.0,10,0,1.0,PC,N148/18,1.97
2024-06-23,2700331,IJ-124,SA00618,7.0,0,0,1.0,PC,N148/18,1.97
2024-06-21,2700331,IJ-124,SA00618,403.0,4,0,1.0,PC,N148/18,1.97
2024-06-21,2700331,IJ-124,SA00618,672.0,12,0,1.0,PC,N148/18,1.97
2024-06-21,2700331,IJ-124,SA00618,572.0,19,0,1.0,PC,N148/18,1.97
2024-06-20,2700331,IJ-124,SA00618,420.0,10,0,1.0,PC,N148/18,1.97
2024-06-20,2700331,IJ-124,SA00618,612.0,29,0,1.0,PC,N148/18,1.97
2024-06-20,2700331,IJ-124,SA00618,610.0,23,0,1.0,PC,N148/18,1.97
2024-06-19,2700331,IJ-124,SA00618,430.0,8,0,1.0,PC,N148/18,1.97
2024-06-19,2700331,IJ-124,SA00618,644.0,16,0,1.0,PC,N148/18,1.97
2024-06-19,2700331,IJ-124,SA00618,557.0,18,0,1.0,PC,N148/18,1.97
2024-06-18,2700331,IJ-124,SA00618,359.0,3,0,1.0,PC,N148/18,1.97
2024-06-18,2700331,IJ-124,SA00618,137.0,2,0,1.0,PC,N148/18,1.97
2024-06-25,2700547,IJ-124,SA00498,124.0,1,0,1.0,PC,N148/18,1.62
2024-06-24,2700547,IJ-124,SA00498,362.0,8,0,1.0,PC,N148/18,1.62
2024-06-24,2700547,IJ-124,SA00498,634.0,6,0,1.0,PC,N148/18,1.62
2024-06-24,2700547,IJ-124,SA00498,69.0,0,0,1.0,PC,N148/18,1.62
2024-07-02,2700575,IJ-124,SA00946,467.0,13,0,1.0,PC,N148/18,0.975
2024-07-02,2700575,IJ-124,SA00946,569.0,7,0,1.0,PC,N148/18,0.975
2024-07-01,2700575,IJ-124,SA00946,380.0,5,0,1.0,PC,N148/18,0.975
2024-07-01,2700575,IJ-124,SA00946,522.0,16,0,1.0,PC,N148/18,0.975
2024-07-01,2700575,IJ-124,SA00946,560.0,12,0,1.0,PC,N148/18,0.975
2024-06-30,2700575,IJ-124,SA00946,4.0,0,0,1.0,PC,N148/18,0.975
2024-06-27,2700688,IJ-124,SA08320,235.0,0,0,1.0,PC,N148/18,1.695
2024-06-26,2700688,IJ-124,SA08320,391.0,2,0,1.0,PC,N148/18,1.695
2024-06-26,2700688,IJ-124,SA08320,598.0,10,0,1.0,PC,N148/18,1.695
2024-06-26,2700688,IJ-124,SA08320,417.0,8,0,1.0,PC,N148/18,1.695
2024-06-28,2700731,IJ-124,SA02020,54.0,6,0,1.0,PC,N148/18,2.18
2024-06-28,2700731,IJ-124,SA02020,554.0,6,0,1.0,PC,N148/18,2.18
2024-06-27,2700731,IJ-124,SA02020,330.0,3,0,1.0,PC,N148/18,2.18
2024-06-27,2700731,IJ-124,SA02020,503.0,21,0,1.0,PC,N148/18,2.18
2024-06-27,2700731,IJ-124,SA02020,336.0,5,0,1.0,PC,N148/18,2.18
2024-06-28,2700822,IJ-124,SA07007,322.0,3,0,1.0,PC,N148/18,2.19
2024-06-28,2700822,IJ-124,SA07007,386.0,12,0,1.0,PC,N148/18,2.19
2024-06-30,2700821,IJ-124,SA08002,316.0,7,0,1.0,PC,N148/18,2.19
2024-06-30,2700821,IJ-124,SA08002,6.0,0,0,1.0,PC,N148/18,2.19
2024-06-29,2700821,IJ-124,SA08002,147.0,4,0,1.0,PC,N148/18,2.19
2024-06-28,2700821,IJ-124,SA08002,1.0,0,0,1.0,PC,N148/18,2.19
2024-06-28,2700821,IJ-124,SA08002,69.0,0,0,1.0,PC,N148/18,2.19
2024-07-25,2700933,IJ-124,SA08395,478.0,0,0,1.0,PC,N-142/67,2.869
2024-07-24,2700933,IJ-124,SA08395,360.0,8,0,1.0,PC,N-142/67,2.869
2024-07-24,2700933,IJ-124,SA08395,473.0,45,0,1.0,PC,N-142/67,2.869
2024-07-24,2700933,IJ-124,SA08395,616.0,10,0,1.0,PC,N-142/67,2.869
2024-07-23,2700933,IJ-124,SA08395,294.0,12,0,1.0,PC,N-142/67,2.869
2024-07-23,2700933,IJ-124,SA08395,435.0,51,0,1.0,PC,N-142/67,2.869
2024-07-23,2700933,IJ-124,SA08395,615.0,10,0,1.0,PC,N-142/67,2.869
2024-07-22,2700933,IJ-124,SA08395,322.0,3,0,1.0,PC,N-142/67,2.869
2024-07-22,2700933,IJ-124,SA08395,259.0,0,0,1.0,PC,N-142/67,2.869
2024-07-22,2700933,IJ-124,SA08395,571.0,0,0,1.0,PC,N-142/67,2.869
2024-07-21,2700933,IJ-124,SA08395,327.0,3,0,1.0,PC,N-142/67,2.869
2024-07-21,2700933,IJ-124,SA08395,19.0,0,0,1.0,PC,N-142/67,2.869
