Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2024-06-03,2696936,IJ-136,15911,94.0,9,0,1.0,PC,FP75614/49,1.895
2024-05-31,2696936,IJ-136,15911,50.0,0,0,1.0,PC,FP75614/49,1.895
2024-05-31,2696936,IJ-136,15911,293.0,0,0,1.0,PC,FP75614/49,1.895
2024-05-31,2696936,IJ-136,15911,252.0,18,0,1.0,PC,FP75614/49,1.895
2024-05-30,2696936,IJ-136,15911,163.0,0,0,1.0,PC,FP75614/49,1.895
2024-05-30,2696936,IJ-136,15911,239.0,9,0,1.0,PC,FP75614/49,1.895
2024-05-29,2696936,IJ-136,15911,194.0,0,0,1.0,PC,FP75614/49,1.895
2024-05-29,2696936,IJ-136,15911,268.0,0,0,1.0,PC,FP75614/49,1.895
2024-05-29,2696936,IJ-136,15911,278.0,21,0,1.0,PC,FP75614/49,1.895
2024-05-28,2696936,IJ-136,15911,119.0,0,0,1.0,PC,FP75614/49,1.895
2024-05-28,2696936,IJ-136,15911,277.0,0,0,1.0,PC,FP75614/49,1.895
2024-05-28,2696936,IJ-136,15911,283.0,6,0,1.0,PC,FP75614/49,1.895
2024-05-27,2696936,IJ-136,15911,272.0,0,0,1.0,PC,FP75614/49,1.895
2024-05-27,2696936,IJ-136,15911,295.0,12,0,1.0,PC,FP75614/49,1.895
2024-07-05,2699231,IJ-136,15909,133.0,0,0,1.0,PC,FP75614/49,0.55
2024-07-05,2699231,IJ-136,15909,336.0,0,0,1.0,PC,FP75614/49,0.55
2024-07-04,2699231,IJ-136,15909,328.0,0,0,1.0,PC,FP75614/49,0.55
2024-07-04,2699231,IJ-136,15909,209.0,3,0,1.0,PC,FP75614/49,0.55
2024-07-03,2699231,IJ-136,15909,274.0,0,0,1.0,PC,FP75614/49,0.55
2024-07-03,2699231,IJ-136,15909,78.0,13,0,1.0,PC,FP75614/49,0.55
2024-07-02,2699231,IJ-136,15909,185.0,0,0,1.0,PC,FP75614/49,0.55
2024-06-26,2699231,IJ-136,15909,304.0,4,0,1.0,PC,FP75614/49,0.55
2024-06-25,2699231,IJ-136,15909,321.0,0,0,1.0,PC,FP75614/49,0.55
2024-06-25,2699231,IJ-136,15909,326.0,2,0,1.0,PC,FP75614/49,0.55
2024-06-24,2699231,IJ-136,15909,288.0,0,0,1.0,PC,FP75614/49,0.55
2024-06-24,2699231,IJ-136,15909,185.0,3,0,1.0,PC,FP75614/49,0.55
2024-06-21,2699231,IJ-136,15909,322.0,0,0,1.0,PC,FP75614/49,0.55
2024-06-21,2699231,IJ-136,15909,301.0,0,0,1.0,PC,FP75614/49,0.55
2024-06-20,2699231,IJ-136,15909,320.0,0,0,1.0,PC,FP75614/49,0.55
2024-06-20,2699231,IJ-136,15909,319.0,4,0,1.0,PC,FP75614/49,0.55
2024-06-19,2699231,IJ-136,15909,134.0,0,0,1.0,PC,FP75614/49,0.55
2024-06-19,2699231,IJ-136,15909,1.0,0,0,1.0,PC,FP75614/49,0.55
2024-06-19,2699233,IJ-136,15911,157.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-18,2699233,IJ-136,15911,43.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-17,2699233,IJ-136,15911,168.0,9,0,1.0,PC,FP75614/49,1.895
2024-06-15,2699233,IJ-136,15911,111.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-07,2699233,IJ-136,15911,219.0,9,0,1.0,PC,FP75614/49,1.895
2024-06-15,2699233,IJ-136,15911,232.0,7,0,1.0,PC,FP75614/49,1.895
2024-06-14,2699233,IJ-136,15911,291.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-14,2699233,IJ-136,15911,309.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-13,2699233,IJ-136,15911,244.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-13,2699233,IJ-136,15911,234.0,10,0,1.0,PC,FP75614/49,1.895
2024-06-12,2699233,IJ-136,15911,275.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-12,2699233,IJ-136,15911,259.0,4,0,1.0,PC,FP75614/49,1.895
2024-06-11,2699233,IJ-136,15911,294.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-11,2699233,IJ-136,15911,291.0,5,0,1.0,PC,FP75614/49,1.895
2024-06-10,2699233,IJ-136,15911,279.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-10,2699233,IJ-136,15911,281.0,7,0,1.0,PC,FP75614/49,1.895
2024-06-03,2699233,IJ-136,15911,164.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-03,2699233,IJ-136,15911,148.0,1,0,1.0,PC,FP75614/49,1.895
2024-06-06,2699233,IJ-136,15911,277.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-06,2699233,IJ-136,15911,158.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-05,2699233,IJ-136,15911,277.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-05,2699233,IJ-136,15911,308.0,2,0,1.0,PC,FP75614/49,1.895
2024-06-04,2699233,IJ-136,15911,47.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-04,2699233,IJ-136,15911,245.0,0,0,1.0,PC,FP75614/49,1.895
2024-06-04,2699233,IJ-136,15911,111.0,10,0,1.0,PC,FP75614/49,1.895
2024-06-04,2699233,IJ-136,15911,181.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-01,2701100,IJ-136,15911,147.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-31,2701100,IJ-136,15911,195.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-31,2701100,IJ-136,15911,272.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-31,2701100,IJ-136,15911,156.0,2,0,1.0,PC,FP75614/49,1.895
2024-07-30,2701100,IJ-136,15911,148.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-30,2701100,IJ-136,15911,257.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-30,2701100,IJ-136,15911,305.0,13,0,1.0,PC,FP75614/49,1.895
2024-07-29,2701100,IJ-136,15911,299.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-29,2701100,IJ-136,15911,306.0,4,0,1.0,PC,FP75614/49,1.895
2024-07-27,2701100,IJ-136,15911,218.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-27,2701100,IJ-136,15911,166.0,4,0,1.0,PC,FP75614/49,1.895
2024-07-26,2701100,IJ-136,15911,269.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-26,2701100,IJ-136,15911,309.0,8,0,1.0,PC,FP75614/49,1.895
2024-07-25,2701100,IJ-136,15911,265.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-25,2701100,IJ-136,15911,309.0,5,0,1.0,PC,FP75614/49,1.895
2024-07-24,2701100,IJ-136,15911,261.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-24,2701100,IJ-136,15911,285.0,1,0,1.0,PC,FP75614/49,1.895
2024-07-23,2701100,IJ-136,15911,268.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-23,2701100,IJ-136,15911,384.0,1,0,1.0,PC,FP75614/49,1.895
2024-07-22,2701100,IJ-136,15911,203.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-22,2701100,IJ-136,15911,267.0,5,0,1.0,PC,FP75614/49,1.895
2024-07-20,2701100,IJ-136,15911,201.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-20,2701100,IJ-136,15911,232.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-19,2701100,IJ-136,15911,282.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-19,2701100,IJ-136,15911,288.0,1,0,1.0,PC,FP75614/49,1.895
2024-07-18,2701100,IJ-136,15911,227.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-18,2701100,IJ-136,15911,51.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-18,2701100,IJ-136,15911,290.0,5,0,1.0,PC,FP75614/49,1.895
2024-07-17,2701100,IJ-136,15911,309.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-17,2701100,IJ-136,15911,121.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-15,2701100,IJ-136,15911,214.0,14,0,1.0,PC,FP75614/49,1.895
2024-07-13,2701100,IJ-136,15911,168.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-13,2701100,IJ-136,15911,231.0,3,0,1.0,PC,FP75614/49,1.895
2024-07-12,2701100,IJ-136,15911,281.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-12,2701100,IJ-136,15911,290.0,5,0,1.0,PC,FP75614/49,1.895
2024-07-11,2701100,IJ-136,15911,278.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-11,2701100,IJ-136,15911,120.0,19,0,1.0,PC,FP75614/49,1.895
2024-07-10,2701100,IJ-136,15911,282.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-10,2701100,IJ-136,15911,273.0,13,0,1.0,PC,FP75614/49,1.895
2024-07-09,2701100,IJ-136,15911,186.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-09,2701100,IJ-136,15911,251.0,5,0,1.0,PC,FP75614/49,1.895
2024-07-08,2701100,IJ-136,15911,155.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-08,2701100,IJ-136,15911,275.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-08,2701100,IJ-136,15911,261.0,35,0,1.0,PC,FP75614/49,1.895
2024-07-07,2701100,IJ-136,15911,112.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-06,2701100,IJ-136,15911,201.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-06,2701100,IJ-136,15911,166.0,28,0,1.0,PC,FP75614/49,1.895
2024-07-05,2701100,IJ-136,15911,86.0,0,0,1.0,PC,FP75614/49,1.895
2024-07-17,2701808,IJ-136,15910,161.0,13,0,1.0,PC,FP75614/49,0.48
2024-07-16,2701808,IJ-136,15910,312.0,0,0,1.0,PC,FP75614/49,0.48
2024-07-16,2701808,IJ-136,15910,268.0,0,0,1.0,PC,FP75614/49,0.48
2024-07-16,2701808,IJ-136,15910,59.0,0,0,1.0,PC,FP75614/49,0.48
2024-07-15,2701808,IJ-136,15910,188.0,0,0,1.0,PC,FP75614/49,0.48
2024-07-15,2701808,IJ-136,15910,217.0,0,0,1.0,PC,FP75614/49,0.48
2024-09-02,2703032,IJ-136,15911,28.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-31,2703032,IJ-136,15911,130.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-31,2703032,IJ-136,15911,229.0,2,0,1.0,PC,FP75614/49,1.895
2024-08-30,2703032,IJ-136,15911,191.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-30,2703032,IJ-136,15911,263.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-30,2703032,IJ-136,15911,276.0,24,0,1.0,PC,FP75614/49,1.895
2024-08-29,2703032,IJ-136,15911,68.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-29,2703032,IJ-136,15911,224.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-29,2703032,IJ-136,15911,306.0,6,0,1.0,PC,FP75614/49,1.895
2024-08-28,2703032,IJ-136,15911,14.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-28,2703032,IJ-136,15911,145.0,0,0,1.0,PC,FP75614/49,1.895
2024-08-28,2703032,IJ-136,15911,250.0,14,0,1.0,PC,FP75614/49,1.895
2024-08-27,2703032,IJ-136,15911,189.0,0,0,1.0,PC,FP75614/49,1.895
