Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
2024-05-28,2697088,IJ-137,SA05003,12.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-28,2697088,IJ-137,SA05003,1328.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-28,2697088,IJ-137,SA05003,4.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-29,2697088,IJ-137,SA05003,2383.0,65,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-29,2697088,IJ-137,SA05003,2258.0,42,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-29,2697088,IJ-137,SA05003,20.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-30,2697088,IJ-137,SA05003,4.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-31,2697088,IJ-137,SA05003,1781.0,35,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-31,2697088,IJ-137,SA05003,2205.0,55,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-31,2697088,IJ-137,SA05003,1400.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-01,2697088,IJ-137,SA05003,160.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-01,2697088,IJ-137,SA05003,1947.0,29,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-02,2697088,IJ-137,SA05003,1308.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-03,2697088,IJ-137,SA05003,916.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-27,2697088,IJ-137,SA05003,484.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-05-27,2698616,IJ-137,SA05658,484.0,0,0,4.0,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.411
2024-05-27,2698616,IJ-137,SA05658,2244.0,156,0,4.0,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.411
2024-05-27,2698616,IJ-137,SA05658,1860.0,0,0,4.0,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.411
2024-05-27,2698616,IJ-137,SA05658,12.0,0,0,4.0,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.411
2024-05-28,2698616,IJ-137,SA05658,1728.0,0,0,4.0,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.411
2024-05-28,2698616,IJ-137,SA05658,56.0,0,0,4.0,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.411
2024-05-28,2698616,IJ-137,SA05658,1328.0,0,0,4.0,PC,MASSA S315/1 DIAM CORDÃO 8MM SEM R 0345,0.411
2024-06-13,2699182,IJ-137,SA05003,168.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-13,2699182,IJ-137,SA05003,12.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-13,2699182,IJ-137,SA05003,152.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-13,2699182,IJ-137,SA05003,2248.0,104,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-13,2699182,IJ-137,SA05003,1316.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-14,2699182,IJ-137,SA05003,16.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-14,2699182,IJ-137,SA05003,196.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-15,2699182,IJ-137,SA05003,412.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-16,2699182,IJ-137,SA05003,88.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-16,2699182,IJ-137,SA05003,160.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-16,2699182,IJ-137,SA05003,664.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-17,2699182,IJ-137,SA05003,2428.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-17,2699182,IJ-137,SA05003,2382.0,54,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-17,2699182,IJ-137,SA05003,1658.0,6,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-18,2699182,IJ-137,SA05003,2788.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-18,2699182,IJ-137,SA05003,546.0,2,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
2024-06-18,2699182,IJ-137,SA05003,1212.0,0,0,4.0,PC,MASSA S315/10 MACARRÃO EXTR  8+/- 1mm,0.339
