Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs),Manutencao
2669984,IJ-155,12484,69,0,0,2,PC,N-142/44,2.7,356
2669984,IJ-155,12484,-1,3,0,2,PC,N-142/44,2.7,355
2669984,IJ-155,12484,357,23,0,2,PC,N-142/44,2.7,354
2669984,IJ-155,12484,561,49,0,3,PC,N-142/44,4.050000000000001,353
2670832,IJ-155,SA02872,20,25,0,2,PC,F420/306,7.34,352
2670832,IJ-155,SA02872,337,0,0,3,PC,F420/306,17.97,351
2670832,IJ-155,SA02872,143,0,0,1,PC,F420/306,5.99,350
2670832,IJ-155,SA02872,169,12,0,3,PC,F420/306,17.97,349
2672603,IJ-155,17395,767,68,0,5,PC,N144/83,11.39,348
2667780,IJ-155,15841,135,39,0,3,PC,F420/134,4.436,347
2672564,IJ-155,15984,501,23,0,2,PC,F420/134,3.086,346
2673213,IJ-155,SA02794,718,41,0,4,PC,F403/32,4.106,345
2673213,IJ-155,SA02794,39,0,0,1,PC,F403/32,0.51,344
2672506,IJ-155,15910,464,0,0,4,PC,FP75614/49,1.95,341
2672506,IJ-155,15910,79,0,0,3,PC,FP75614/49,1.44,340
2672506,IJ-155,15910,715,38,0,3,PC,FP75614/49,1.44,339
2672504,IJ-155,15911,470,1,0,4,PC,FP75614/56,4.75,338
2672504,IJ-155,15911,172,0,0,1,PC,FP75614/56,1.895,337
2672504,IJ-155,15911,9,0,0,1,PC,FP75614/56,1.895,335
2672507,IJ-155,15909,673,7,0,4,PC,FP75614/49,4.890000000000001,334
2672507,IJ-155,15909,474,3,0,3,PC,FP75614/49,1.6500000000000001,333
2672507,IJ-155,15909,807,3,0,3,PC,FP75614/49,1.6500000000000001,332
2672507,IJ-155,15909,574,46,0,4,PC,FP75614/49,2.06,331
2672506,IJ-155,15910,346,22,0,2,PC,FP75614/49,0.96,330
2672506,IJ-155,15910,226,0,0,1,PC,FP75614/49,0.48,329
2672506,IJ-155,15910,110,0,0,1,PC,FP75614/49,0.48,328
2672506,IJ-155,15910,546,55,0,3,PC,FP75614/49,1.44,327
2672506,IJ-155,15910,619,33,0,3,PC,FP75614/49,1.44,326
2672507,IJ-155,15909,605,5,0,3,PC,FP75614/49,1.58,325
2672507,IJ-155,15909,730,16,0,3,PC,FP75614/49,1.6500000000000001,324
2672507,IJ-155,15909,781,11,0,3,PC,FP75614/49,1.6500000000000001,323
2672507,IJ-155,15909,4,0,0,1,PC,FP75614/49,0.55,319
2674527,IJ-155,15909,647,3,0,5,PC,FP75614/49,2.6100000000000003,318
2674527,IJ-155,15909,425,37,0,4,PC,FP75614/49,4.890000000000001,317
2674527,IJ-155,15909,639,9,0,5,PC,FP75614/49,5.44,316
2674527,IJ-155,15909,232,11,0,1,PC,FP75614/49,0.55,315
2674527,IJ-155,15909,140,0,0,1,PC,FP75614/49,0.55,314
2674527,IJ-155,15909,672,32,0,3,PC,FP75614/49,1.6500000000000001,313
2674527,IJ-155,15909,525,34,0,3,PC,FP75614/49,1.6500000000000001,312
2674527,IJ-155,15909,141,7,0,2,PC,FP75614/49,1.1,311
2674527,IJ-155,15909,473,13,0,3,PC,FP75614/49,1.6500000000000001,310
2674934,IJ-155,15910,622,43,0,5,PC,FP75614/49,2.54,309
2674934,IJ-155,15910,198,48,0,1,PC,FP75614/49,0.48,308
2674934,IJ-155,15910,730,50,0,3,PC,FP75614/49,1.44,306
2674934,IJ-155,15910,470,37,0,2,PC,FP75614/49,0.96,305
2674934,IJ-155,15910,62,0,0,2,PC,FP75614/49,0.96,304
2674934,IJ-155,15910,201,10,0,2,PC,FP75614/49,0.96,303
2674934,IJ-155,15910,251,0,0,2,PC,FP75614/49,0.96,302
2674527,IJ-155,15909,257,3,0,2,PC,FP75614/49,1.03,301
2674527,IJ-155,15909,162,0,0,1,PC,FP75614/49,0.55,300
2674527,IJ-155,15909,660,17,0,4,PC,FP75614/49,2.06,299
2674934,IJ-155,15910,297,33,0,2,PC,FP75614/49,0.96,298
2674934,IJ-155,15910,256,19,0,4,PC,FP75614/49,2.06,297
2674527,IJ-155,15909,336,27,0,3,PC,FP75614/49,1.6500000000000001,296
2674527,IJ-155,15909,595,4,0,3,PC,FP75614/49,1.6500000000000001,295
2674527,IJ-155,15909,54,0,0,1,PC,FP75614/49,0.55,294
2674527,IJ-155,15909,700,4,0,3,PC,FP75614/49,1.6500000000000001,292
2674527,IJ-155,15909,523,4,0,3,PC,FP75614/49,1.6500000000000001,291
2674527,IJ-155,15909,1048,14,0,3,PC,FP75614/49,1.6500000000000001,290
2674527,IJ-155,15909,868,17,0,3,PC,FP75614/49,1.6500000000000001,289
2674527,IJ-155,15909,931,9,0,3,PC,FP75614/49,1.6500000000000001,288
2674527,IJ-155,15909,195,27,0,1,PC,FP75614/49,0.55,287
2674527,IJ-155,15909,89,0,0,1,PC,FP75614/49,0.55,286
2674527,IJ-155,15909,540,16,0,4,PC,FP75614/49,2.06,285
2677271,IJ-155,15910,503,12,0,3,PC,FP75614/49,1.44,284
2677271,IJ-155,15910,546,16,0,4,PC,FP75614/49,1.92,283
2676773,IJ-155,15909,531,22,0,3,PC,FP75614/49,1.58,282
2676773,IJ-155,15909,460,11,0,2,PC,FP75614/49,1.1,281
2676773,IJ-155,15909,541,0,0,2,PC,FP75614/49,1.1,277
2676773,IJ-155,15909,114,0,0,1,PC,FP75614/49,0.55,276
